_gps_altitude,_gps_latitude,_gps_longitude,_gps_precision,all_weather_road_yn,borehole_tubewell_repair_time,boundary_wall_fence_yn,bucket_system_functional_yn,budget_sources_community,budget_sources_faith_org,budget_sources_fed_gov,budget_sources_intl_partner,budget_sources_loc_gov,budget_sources_ngo,budget_sources_other,budget_sources_other_,budget_sources_priv_profit,budget_sources_pta,budget_sources_state_gov,classes_outside_yn,community,covered_roof_yn,date_,days_no_potable_water,deviceid,education_type,end,fees_admission_new,fees_caution,fees_exam_fee,fees_none,fees_other,fees_pta_fee,fees_recreation,fees_textbook,fees_transport,fees_tuition_cont,fees_tuition_new,fees_vocational,flush_improved_functional_yn,flush_unimproved_functional_yn,functioning_library_yn,generator_funct_yn,gps,grid_funct_yn,grid_proximity,health_services_yn,info_tech_available_computer,info_tech_available_computer_student,info_tech_available_internet,info_tech_available_landline,info_tech_available_mobile_phone,info_tech_available_none,km_to_catchment_area,km_to_secondary_school,level_of_education,manuals_js_num_english_textbook_js,manuals_js_num_math_textbook_js,manuals_js_num_science_textbook_js,manuals_js_num_soc_science_textbook_js,manuals_pry_num_english_textbook_pry,manuals_pry_num_math_textbook_pry,manuals_pry_num_science_textbook_pry,manuals_pry_num_soc_science_textbook_pry,multigrade_teaching_yn,mylga,mylga_lga_in_abia,mylga_lga_in_adamawa,mylga_lga_in_anambra,mylga_lga_in_bauchi,mylga_lga_in_benue,mylga_lga_in_borno,mylga_lga_in_ebonyi,mylga_lga_in_enugu,mylga_lga_in_gombe,mylga_lga_in_imo,mylga_lga_in_jigawa,mylga_lga_in_kaduna,mylga_lga_in_kano,mylga_lga_in_katsina,mylga_lga_in_kebbi,mylga_lga_in_sokoto,mylga_lga_in_taraba,mylga_lga_in_yobe,mylga_lga_in_zamfara,mylga_state,mylga_state_in_north_central,mylga_state_in_northeast,mylga_state_in_northwest,mylga_state_in_southeast,mylga_zone,natl_curriculum_yn,nomadic_school_yn,num_benches,num_classrm_w_chalkboard,num_classrms_good_cond,num_classrms_need_maj_repairs,num_classrms_need_min_repairs,num_classrms_total,num_desks,num_exercise_books_per_student_jss,num_exercise_books_per_student_pry,num_jr_staff_total,num_js_total_gender_num_js_female,num_js_total_gender_num_js_male,num_js_total_gender_num_js_total,num_js_total_gender_num_js_total_calc,num_pry_total_gender_num_pry_female,num_pry_total_gender_num_pry_male,num_pry_total_gender_num_pry_total,num_pry_total_gender_num_pry_total_calc,num_sr_staff_total,num_ss_total_gender_num_ss_female,num_ss_total_gender_num_ss_male,num_ss_total_gender_num_ss_total,num_ss_total_gender_num_ss_total_calc,num_students_frthr_than_3km,num_students_total_gender_num_students_female,num_students_total_gender_num_students_male,num_students_total_gender_num_students_total,num_students_total_gender_num_students_total_calc,num_tchrs_attended_training,num_tchrs_num_tchrs_female,num_tchrs_num_tchrs_male,num_tchrs_num_tchrs_total,num_tchrs_num_tchrs_total_calc,num_tchrs_qualification_num_tchrs_w_nce,num_tchrs_qualification_num_tchrs_w_nce_plus,num_tchrs_trained_new_curricula,num_toilet_num_toilet_both,num_toilet_num_toilet_boy,num_toilet_num_toilet_girl,num_toilet_num_toilet_total,num_toilet_num_toilet_total_calc,open_pit_latrine_functional_yn,phone_signal_strength,phonenumber,photo,pipe_water_repair_time,power_sources_generator,power_sources_grid,power_sources_none,power_sources_solar_system,proportion_tchr_attend,protected_well_repair_time,provide_exercise_books_yn,provide_pens_yn,ratio_students_to_benches,ratio_students_to_desks,ratio_students_to_toilet,research_assistant_name,respondent_contact,respondent_name,respondent_position,road_type,road_type_other_specify,road_yn,school_address,school_code,school_constr_fed_gov_community,school_constr_fed_gov_faith_org,school_constr_fed_gov_fed_gov,school_constr_fed_gov_intl_partner,school_constr_fed_gov_loc_gov,school_constr_fed_gov_ngo,school_constr_fed_gov_other,school_constr_fed_gov_other_,school_constr_fed_gov_priv_profit,school_constr_fed_gov_pta,school_constr_fed_gov_state_gov,school_managed,school_managed_other,school_name,school_provide_meals_yn,simserial,slab_pit_latrine_functional_yn,solar_funct_yn,start,students_travel_method,students_travel_time,subscriberid,teacher_guide_yn,textbooks_supplied_by,textbooks_supplied_by_other,times_tchr_pay_delay_pastyr,times_tchr_pay_miss_pastyr,toilet_bucket_system,toilet_flush_or_pour_flush_improved,toilet_flush_or_pour_flush_unimproved,toilet_none,toilet_open_pit_latrine,toilet_pit_latrine_with_slab,toilet_ventilated_improved,two_shifts_yn,use_teach_aids_yn,uuid,vip_latrine_functional_yn,ward,water_none,water_pipe_water,water_protected_well,water_tube_well
424.5,11.43257128,11.76094949,5.0,yes,n/a,no,n/a,False,False,False,False,True,False,False,n/a,False,False,False,yes,Ngelbiyawal,no,2012-06-14 00:00:00,n/a,358593044238311,formal_educ,2012-06-14 09:25:09.465000,False,False,False,False,True,False,False,True,False,False,False,False,n/a,n/a,no,n/a,11.43257128 11.76094949 424.5 5.0,n/a,grid_further_500_m,no,False,False,False,False,True,False,2,17,primary_only,n/a,n/a,n/a,n/a,0,0,0,0,yes_no_teacher_no_space,gujba,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,gujba,n/a,yobe,n/a,yobe,n/a,n/a,northeast,no,no,0,0,0,0,0,0,0,n/a,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,37,56,93,93,0,0,2,2,2,1,0,0,n/a,n/a,n/a,n/a,n/a,n/a,low,n/a,1339665275190.jpg,n/a,False,False,True,False,75_percent,n/a,no,no,Infinity,Infinity,n/a,Chikezie Okpala,08056082480,Ibrahim Isa,Headmaster,ungraded,n/a,yes,Ngelbiyawal,Xxx,False,False,False,False,True,False,False,n/a,False,False,False,loc_gov,n/a,Ngelbiyawal Primary School,no,89234010001281020573,n/a,n/a,2012-06-14 09:14:05.036000,walking,60_119_min,621300250495200,no,loc_gov,n/a,0,0,False,False,False,True,False,False,False,no,no_not_used,f0db2dfe-23d3-4c52-8b11-3eef94174c3a,n/a,Gujba,True,False,False,False
83.0,6.29311144352,8.08101832867,3.0,yes,n/a,yes_need_completion,n/a,False,True,False,False,False,False,False,n/a,False,False,False,no,acharaunuhu,yes_need_completion,2012-06-13 00:00:00,31,354583040522911,formal_educ,2012-06-13 09:28:00.710000,False,False,False,False,False,False,False,False,False,True,True,False,n/a,n/a,no,yes,6.293111443519592 8.081018328666687 83.0 3.0,n/a,grid_within_500_m,first_aid_kit,False,False,False,False,False,True,0,1,preprimary_only,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,abakaliki,n/a,n/a,n/a,n/a,n/a,n/a,abakaliki,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,ebonyi,n/a,n/a,n/a,ebonyi,southeast,yes,no,106,6,6,0,0,6,106,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,45,60,45,105,105,7,6,1,7,7,6,1,7,0,2,2,4,4,n/a,high,n/a,1339578731409.jpg,n/a,True,False,False,False,100_percent,yes,no,no,0.9905660377358491,0.9905660377358491,26.25,okechukwu co,n/a,amadi micheal,hm,asphat_single,n/a,yes,achara unuhu,o,False,True,False,False,False,False,False,n/a,False,False,False,faith_org,n/a,c k c catholic nursery and prim school,no,89234010001281019930,n/a,n/a,2012-06-13 09:11:12.835000,walking,15_29_min,621300250495136,yes,faith_org,n/a,0,0,False,False,False,False,False,False,True,no,yes_quant_insufficient,a0333784-b2bc-43ac-bb05-b399f1fee8cd,yes,8,False,False,True,False
373.0,12.6654928923,10.0775796175,4.0,yes,yes,no,n/a,False,False,False,False,False,False,False,n/a,False,False,True,no,GARINGABAS,yes_need_repair,2012-06-12 00:00:00,3,351771046978178,formal_educ,2012-06-13 08:35:52.120000,False,False,False,True,False,False,False,False,False,False,False,False,n/a,n/a,no,n/a,12.66549289226532 10.077579617500305 373.0 4.0,n/a,connected_to_grid,first_aid_kit,False,False,False,False,False,True,2,2,juniors_sec_only,50,50,50,50,n/a,n/a,n/a,n/a,yes_not_enough_space,mallam_madori,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,mallam_madori,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,jigawa,n/a,n/a,jigawa,n/a,northwest,yes,no,40,6,2,4,4,6,60,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,10,94,127,221,221,6,1,11,12,12,7,3,6,3,3,3,9,9,n/a,low,n/a,1339534421326.jpg,n/a,False,False,True,False,100_percent,n/a,no,no,5.525,3.683333333333333,24.555555555555557,MUSA MAJIA,07032669525,SHAAIBU BABALE,PRINCIPAL,asphat_single,n/a,yes,O,O,False,False,True,False,False,False,False,n/a,False,False,True,st_gov,n/a,JSS GARUN GABAS,no,89234010001281023031,yes,n/a,2012-06-12 20:51:36.405000,walking,15_29_min,621300250495446,yes,state_gov,n/a,1,0,False,False,False,False,False,True,False,no,no_not_used,8b2e2892-04f0-4eea-bf01-8902621a1052,n/a,GARINGABAS,False,False,False,True
263.0,12.22475335,4.37223118,5.0,yes,n/a,yes_good_condition,n/a,False,False,False,False,False,False,False,n/a,True,False,False,no,NEPA AREA,yes_good_condition,2012-06-17 00:00:00,0,358593044253138,formal_educ,2012-06-17 14:52:48.670000,True,True,True,False,True,True,True,True,True,True,True,True,n/a,n/a,no,n/a,12.22475335 4.37223118 263.0 5.0,n/a,dk,first_aid_kit,False,False,False,False,True,False,0,0,preprimary_and_primary,n/a,n/a,n/a,n/a,12,8,12,12,no,jega,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,jega,n/a,n/a,n/a,n/a,kebbi,n/a,n/a,kebbi,n/a,northwest,yes,yes,20,12,12,0,0,12,153,n/a,n/a,1,n/a,n/a,n/a,n/a,17,20,37,37,0,n/a,n/a,n/a,n/a,0,225,230,455,455,0,8,4,12,12,7,1,0,0,3,3,6,6,n/a,high,n/a,1339936154058.jpg,yes,False,False,True,False,100_percent,n/a,no,no,22.75,2.973856209150327,75.83333333333333,ASABE DALLATU,08065722869,EVMENA JOSEPH,PROPRIETOR,asphat_single,n/a,yes,YAURI ROAD,xxx,False,False,False,False,False,False,False,n/a,True,False,False,priv_profit,n/a,EXCELLENCE NURSERY AND PRIMARY SCHOOL,no,89234010001281020318,yes,n/a,2012-06-17 12:26:10.173000,walking,less_15_min,621300250495174,yes,priv_profit,n/a,0,0,False,False,False,False,False,True,False,no,yes_quant_sufficient,a1435ba9-04ea-44c3-b815-8e3805457fe4,n/a,FJRCIN,False,True,False,False
356.799987793,12.392391,11.71687018,5.0,dk,yes,no,n/a,False,False,False,False,True,False,False,n/a,False,False,False,no,Sumuntia,no,2012-06-14 00:00:00,0,358593042980492,formal_educ,2012-06-15 03:43:39.894000,False,False,False,True,False,False,False,False,False,False,False,False,n/a,n/a,no,n/a,12.392391 11.71687018 356.79998779296875 5.0,n/a,grid_further_500_m,no,False,False,False,False,False,True,0,20,primary_only,n/a,n/a,n/a,n/a,996,999,999,999,no,tarmuwa,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,tarmuwa,n/a,yobe,n/a,yobe,n/a,n/a,northeast,no,no,999,999,0,2,0,2,999,n/a,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,999,999,999,1998,0,999,999,999,1998,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,high,n/a,1339660801969.jpg,n/a,False,False,True,False,10_percent,n/a,no,no,1,1,n/a,Akande Bamidele,08065481278,Bukar Hawul,LGA Rep.,ungraded,n/a,yes,Sunmutia,XXX,False,False,False,False,True,False,False,n/a,False,False,False,loc_gov,n/a,Sunmutia Primary School,no,89234010001281024401,n/a,n/a,2012-06-14 07:57:07.128000,walking,15_29_min,621300250495583,no,loc_gov,n/a,0,0,False,False,False,True,False,False,False,no,no_not_used,048f1051-98c3-40c0-adc4-515d74c67434,n/a,Lenteuwa,False,False,False,True
96.0,6.2773668766,8.07759046555,3.0,yes,n/a,no,n/a,False,False,False,False,True,False,False,n/a,False,False,True,no,achara unuhu,yes_good_condition,2012-06-13 00:00:00,n/a,354583040522911,formal_educ,2012-06-13 10:18:33.180000,False,False,True,False,False,True,True,False,False,False,False,False,n/a,n/a,no,n/a,6.277366876602173 8.077590465545654 96.0 3.0,n/a,grid_further_500_m,first_aid_kit,False,False,False,False,False,True,2,5,preprimary_and_primary,n/a,n/a,n/a,n/a,300,300,200,200,no,abakaliki,n/a,n/a,n/a,n/a,n/a,n/a,abakaliki,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,ebonyi,n/a,n/a,n/a,ebonyi,southeast,yes,no,56,0,0,0,9,9,56,n/a,n/a,2,n/a,n/a,n/a,n/a,135,128,263,263,0,n/a,n/a,n/a,n/a,200,202,180,382,382,0,17,3,20,20,19,1,0,0,2,2,4,4,n/a,high,n/a,1339580949602.jpg,n/a,False,False,True,False,100_percent,n/a,no,no,6.821428571428571,6.821428571428571,95.5,okechukwu co,n/a,"
onyibe fidelis","

hm",type_graded,n/a,yes,along nkaliki orizor,029,False,False,True,False,False,False,False,n/a,False,False,False,loc_gov,n/a,achara unuhu comm prim school abakaliki,no,89234010001281019930,n/a,n/a,2012-06-13 09:47:58.927000,walking,15_29_min,621300250495136,yes,fed_gov,n/a,12,0,False,False,False,False,False,False,True,no,yes_quant_insufficient,b7e434cd-dc2f-4d15-ad77-77821d100f9e,yes,izziunuhu wd 8,True,False,False,False
358.299987793,12.76722227,11.77926469,5.0,yes,n/a,no,n/a,False,False,False,False,False,False,False,n/a,False,False,True,no,Makintari,no,2012-06-13 00:00:00,n/a,358593044244731,formal_educ,2012-06-13 09:04:28.724000,False,False,False,False,False,True,False,False,False,False,False,False,n/a,n/a,no,n/a,12.76722227 11.77926469 358.29998779296875 5.0,n/a,dk,no,False,False,False,False,False,True,2,2,primary_only,n/a,n/a,n/a,n/a,3,5,3,2,no,geidam,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,geidam,n/a,yobe,n/a,yobe,n/a,n/a,northeast,yes,no,0,0,2,4,0,6,0,n/a,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,59,80,110,190,190,2,1,2,3,3,2,2,2,n/a,n/a,n/a,n/a,n/a,n/a,none,n/a,1339577691399.jpg,n/a,False,False,True,False,75_percent,n/a,no,no,Infinity,Infinity,n/a,Batiyak Jacob,07036620463,Yahaya Ibrahim,HM,n/a,n/a,no,Makintary,Xxx,False,False,False,False,False,False,False,n/a,False,False,True,st_gov,n/a,Pri Sch Makantari,no,89234010001281021381,n/a,n/a,2012-06-13 08:52:15.213000,walking,60_119_min,621300250495281,yes,state_gov,n/a,2,0,False,False,False,True,False,False,False,no,no_not_used,ac00146d-8d25-413e-b82a-4ed10a116a1b,n/a,Ma ana Dagambi,True,False,False,False
485.0,12.1511417627,8.53026688099,4.0,yes,n/a,no,n/a,False,False,False,False,True,False,False,n/a,False,False,False,yes,Tsage,no,2012-06-16 00:00:00,n/a,354583040548791,religious_with_formal,2012-06-16 10:22:59.475000,False,False,False,True,False,False,False,False,False,False,False,False,n/a,n/a,no,n/a,12.15114176273346 8.530266880989075 485.0 4.0,n/a,grid_further_500_m,no,False,False,False,False,False,True,0,3,primary_only,n/a,n/a,n/a,n/a,0,0,0,0,no,minjibir,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,minjibir,n/a,n/a,n/a,n/a,n/a,n/a,kano,n/a,n/a,kano,n/a,northwest,no,no,0,0,0,1,1,1,0,n/a,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,118,200,318,318,0,1,5,6,6,0,0,0,0,0,0,0,0,n/a,high,n/a,1339837542605.jpg,n/a,False,False,True,False,75_percent,n/a,no,no,Infinity,Infinity,Infinity,Omotosho Kayode,07067815794,Miko Iska,Head Master,n/a,n/a,no,Tsage,XXX,False,False,False,False,True,False,False,n/a,False,False,False,loc_gov,n/a,Madarasatu Isl Pry Sch,no,89234010001281020094,no,n/a,2012-06-16 09:04:54.045000,walking,15_29_min,621300250495152,no,loc_gov,n/a,0,9,False,False,False,False,False,True,False,no,no_not_used,60393ea8-285a-418c-bc9d-398552975217,n/a,Kuru,True,False,False,False
426.0,9.72115159035,11.1450666189,4.0,yes,n/a,no,n/a,False,False,False,False,True,False,False,n/a,False,False,False,yes,Lapem,yes_need_repair,2012-06-13 00:00:00,n/a,354583040514942,formal_educ,2012-06-13 11:26:51.370000,False,False,False,False,False,True,False,False,False,False,False,False,n/a,n/a,no,n/a,9.72115159034729 11.145066618919373 426.0 4.0,n/a,grid_within_500_m,no,False,False,False,False,False,True,1,2,primary_only,n/a,n/a,n/a,n/a,50,40,60,57,no,shomgom,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,shomgom,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,gombe,n/a,gombe,n/a,n/a,northeast,yes,no,20,0,1,3,0,4,20,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,237,263,500,500,1,6,2,8,8,5,3,0,n/a,n/a,n/a,n/a,n/a,n/a,low,n/a,1339585679031.jpg,n/a,False,False,True,False,100_percent,n/a,no,no,25,25,n/a,Rahila J Birdling,08024003493,Sale Danjuma,Asst Head master,n/a,n/a,no,lapem,xxx,False,False,False,False,True,False,False,n/a,False,False,False,loc_gov,n/a,Lapem pri sch,no,n/a,n/a,n/a,2012-06-13 10:58:53.649000,walking,15_29_min,n/a,no,priv_profit,n/a,12,0,False,False,False,True,False,False,False,no,no_not_used,2d83fbd2-ccf2-4f70-a198-d0c44c034979,n/a,lailaipido,True,False,False,False
677.0,11.0243242979,7.86771833897,4.0,yes,n/a,no,n/a,False,False,False,False,False,False,False,n/a,False,False,True,no,yakasai,yes_need_repair,2012-06-12 00:00:00,n/a,351771047035309,formal_educ,2012-06-12 21:02:20.391000,False,False,False,True,False,False,False,False,False,False,False,False,n/a,n/a,no,n/a,11.024324297904968 7.86771833896637 677.0 4.0,n/a,grid_further_500_m,no,False,False,False,False,False,True,1,30,primary_only,n/a,n/a,n/a,n/a,0,0,0,0,no,soba,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,soba,n/a,n/a,n/a,n/a,n/a,n/a,n/a,kaduna,n/a,n/a,kaduna,n/a,northwest,no,yes,0,0,0,2,2,4,0,n/a,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,44,41,85,85,0,2,2,4,4,3,0,0,n/a,n/a,n/a,n/a,n/a,n/a,low,n/a,1339534357979.jpg,n/a,False,False,True,False,75_percent,n/a,no,no,Infinity,Infinity,n/a,mikdad kabiru,08032931740,abdullahi umar,headmaster,n/a,n/a,no,xxxx,xxxx,False,False,False,False,False,True,False,n/a,False,False,False,loc_gov,n/a,nomadic fulani buda,no,89234010001281023973,n/a,n/a,2012-06-12 20:50:15.399000,walking,less_15_min,621300250495540,yes,loc_gov,n/a,5,0,False,False,False,True,False,False,False,no,yes_quant_insufficient,081fd3ef-1e32-4d9c-8f51-64f68b37b72b,n/a,kinkiba,True,False,False,False
469.0,12.1371406317,8.55095207691,4.0,yes,n/a,no,n/a,False,False,False,False,True,False,False,n/a,False,False,False,yes,Kwamna,yes_need_repair,2012-06-15 00:00:00,n/a,354583040548791,religious_with_formal,2012-06-15 18:31:11.039000,False,False,False,True,False,False,False,False,False,False,False,False,n/a,n/a,no,n/a,12.13714063167572 8.550952076911926 469.0 4.0,n/a,grid_further_500_m,no,False,False,False,False,False,True,0,5,primary_only,n/a,n/a,n/a,n/a,92,106,17,82,no,minjibir,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,minjibir,n/a,n/a,n/a,n/a,n/a,n/a,kano,n/a,n/a,kano,n/a,northwest,yes,no,0,2,2,2,2,2,0,n/a,1808,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,242,95,337,337,0,0,3,3,3,0,0,0,0,1,1,2,2,n/a,high,n/a,1339758454814.jpg,n/a,False,False,True,False,75_percent,n/a,yes,yes,Infinity,Infinity,168.5,Omotosho Kayode,08021168616,Adamu Ibrahim,Head Master,type_graded,n/a,yes,Kwamna,XXX,False,False,False,False,True,False,False,n/a,False,False,False,loc_gov,n/a,Taabiyatul Aulad Islamiya Pry. School,yes,89234010001281020094,yes,n/a,2012-06-15 11:06:17.216000,walking,15_29_min,621300250495152,yes,loc_gov,n/a,0,0,False,False,False,False,False,True,False,no,yes_quant_insufficient,baf96139-8364-4cfa-84b8-5a9a667e7a55,n/a,Tsakiya,True,False,False,False
485.0,12.1353918314,8.57070922852,3.0,yes,n/a,no,n/a,False,False,False,False,True,False,False,n/a,False,False,False,yes,Yajin Rana,yes_need_completion,2012-06-15 00:00:00,n/a,354583040548791,religious_with_formal,2012-06-15 10:09:04.751000,False,False,False,True,False,False,False,False,False,False,False,False,n/a,n/a,no,n/a,12.13539183139801 8.570709228515625 485.0 3.0,n/a,grid_within_500_m,no,False,False,False,False,False,True,0,0,primary_only,n/a,n/a,n/a,n/a,0,0,0,0,no,minjibir,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,minjibir,n/a,n/a,n/a,n/a,n/a,n/a,kano,n/a,n/a,kano,n/a,northwest,no,no,0,0,1,1,0,2,0,n/a,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,90,60,150,150,0,0,1,1,1,0,0,0,0,1,1,2,2,n/a,high,n/a,1339752298755.jpg,n/a,False,False,True,False,75_percent,n/a,no,no,Infinity,Infinity,75,Omotosho Kayode,n/a,Garba Inusa,Head Master,type_graded,n/a,yes,Yakin Rana,XXX,False,False,False,False,True,False,False,n/a,False,False,False,loc_gov,n/a,Sakafatuddin Isl Pry School,no,89234010001281020094,yes,n/a,2012-06-15 09:23:54.018000,walking,15_29_min,621300250495152,no,loc_gov,n/a,0,0,False,False,False,False,False,True,False,yes,no_not_used,3f9fcc65-211e-4df9-92af-537f745856c6,n/a,Tsakiya,True,False,False,False
183.0,6.90537393093,9.07735705376,4.0,yes,yes,no,n/a,False,False,False,False,False,False,False,n/a,False,False,True,no,Mbangur,yes_good_condition,2012-06-13 00:00:00,0,354583040521715,formal_educ,2012-06-13 09:24:01.365000,False,True,False,False,False,True,False,False,False,False,True,False,n/a,n/a,yes,yes,6.905373930931091 9.077357053756714 183.0 4.0,n/a,grid_further_500_m,first_aid_kit,True,True,False,False,False,False,0,9999,senior_sec_only,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes_not_enough_teacher,vandeikya,n/a,n/a,n/a,n/a,vandeikya,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,benue,benue,n/a,n/a,n/a,north_central,yes,no,222,0,0,0,7,7,222,n/a,n/a,4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,111,173,284,284,3,2,18,20,20,8,12,1,0,2,2,4,4,yes,high,n/a,1339542853514.jpg,n/a,True,False,False,False,75_percent,n/a,no,no,1.2792792792792793,1.2792792792792793,71,Mbadugha Jane,08059621592,Adagba C.U.,Vice Principal (Admin),n/a,n/a,no,Near LGAE Primary School Mede Mbadede,4082325,True,False,False,False,False,False,False,n/a,False,False,True,st_gov,n/a,ST. Peter's Secondary School Mede Mbangur,no,89234010000691456674,n/a,n/a,2012-06-12 23:11:05.312000,walking,15_29_min,621300126344392,yes,state_gov,n/a,0,0,False,False,False,False,True,False,False,no,yes_quant_insufficient,75a3dae4-5a63-48d2-88d0-0bcc889d5f06,n/a,Mbadede,False,False,False,True
482.0,12.1355098486,8.57048392296,4.0,yes,n/a,no,n/a,False,False,False,False,False,False,False,n/a,False,False,True,no,Yajin Rana,yes_good_condition,2012-06-15 00:00:00,n/a,354583040548791,religious_with_formal,2012-06-15 09:01:45.666000,False,False,False,False,False,True,False,False,False,False,True,False,n/a,n/a,yes,n/a,12.135509848594666 8.570483922958374 482.0 4.0,n/a,grid_within_500_m,first_aid_kit,False,False,False,False,False,True,0,0,juniors_sec_only,1,1,50,0,n/a,n/a,n/a,n/a,no,minjibir,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,minjibir,n/a,n/a,n/a,n/a,n/a,n/a,kano,n/a,n/a,kano,n/a,northwest,yes,no,200,6,6,0,0,6,200,n/a,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,107,0,107,107,0,1,5,6,6,5,1,1,0,0,8,8,8,n/a,high,n/a,1339749764466.jpg,n/a,False,False,True,False,100_percent,n/a,no,no,0.535,0.535,13.375,Omotosho Kayode, 08054369982,Ubale Ibrahim,Head Master,type_graded,n/a,yes,Yajin Rana,XXX,False,False,True,False,False,False,False,n/a,False,False,True,st_gov,n/a,Yaji Rana Govt. Girls Junior Arabic Sec. School,no,89234010001281020094,n/a,n/a,2012-06-15 08:35:24.378000,walking,less_15_min,621300250495152,yes,state_gov,n/a,0,0,False,False,False,False,False,False,True,no,yes_quant_sufficient,08361fb5-2baa-4cbb-940d-def568eabc33,yes,Tsakiya,True,False,False,False
468.0,12.1916431189,8.62675130367,4.0,yes,yes,no,n/a,False,False,False,False,False,False,False,n/a,False,False,True,yes,Garji,yes_good_condition,2012-06-15 00:00:00,0,354583040548791,religious_with_formal,2012-06-15 08:01:52.974000,False,False,False,True,False,False,False,False,False,False,False,False,n/a,n/a,no,n/a,12.191643118858337 8.62675130367279 468.0 4.0,no,grid_within_500_m,no,False,False,False,False,False,True,0,1,primary_only,n/a,n/a,n/a,n/a,0,98,0,0,yes_not_enough_space,minjibir,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,minjibir,n/a,n/a,n/a,n/a,n/a,n/a,kano,n/a,n/a,kano,n/a,northwest,yes,no,28,2,1,0,2,3,0,n/a,300,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,6,239,94,333,333,0,0,2,2,2,0,0,0,0,1,1,2,2,n/a,high,n/a,1339745636717.jpg,n/a,False,True,False,False,100_percent,n/a,yes,yes,11.892857142857142,Infinity,166.5,Omotosho Kayode,07036927165,Bello Anwalu,Head Master,type_graded,n/a,yes,Garji,2030076102,False,False,False,False,False,False,False,n/a,False,False,True,st_gov,n/a,Khairul Bariyya Isl Garji,no,89234010001281020094,yes,n/a,2012-06-15 07:29:51.371000,walking,15_29_min,621300250495152,no,state_gov,n/a,0,0,False,False,False,False,False,True,False,no,no_not_used,7dd53382-0b27-4163-9211-1c47aac57c91,n/a,Tsakuwa,False,False,False,True
